article_id,comment_counter,title,globe_url,url,comment_text,is_constructive,is_constructive:confidence,toxicity_level,toxicity_level:confidence,did_you_read_the_article,did_you_read_the_article:confidence,annotator_comments,expert_is_constructive,expert_toxicity_level,expert_comments
29425530,source1_29425530_0_1,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"Exactly. I went to school with many immigrants. Interesting how their struggle - and they use the word struggle not jihad - resulted in children whom are now pharmacists and lawyers and engineers whom have happy and productive lives. Religion has a tendency to persuade you to disown your destiny. Ownership of your destiny is much more important, just like property ownership. When you know its yours, you tackle challenges and don't just externalize them.",yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_0_2,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,These immigrants aren't dumb. They came to inflict terror and that's it. It didn't just happen because they live in a ghetto. These terror cells have been planning for a while and just needed the right migration catalyst which was the Syrian crisis and afghan crisis as well. It's been well thought out not some spur of the moment idea.,yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"The question is whether it's the seeds or the soil. Is it the immigrants themselves, or the poor environment in which they are planted? I think everyone can agree that dumping a bunch of ill-prepared foreigners into suburban European ghettos is a bad idea, but that shouldn't minimize the agency and autonomy of those individuals. Radicalization, while pernicious, is a ultimately a choice; Islamic terrorism is not simply the product of bad immigration policies. We must be careful to acknowledge, yet not conflate, the two issues.",yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_1_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,Better believe it. The incompetence of the Belgian police and the political class (add corruption here) is beyond belief. Filling forms is more important part of any job. Walloons are the laziest and least productive poeple I've ever come across. Always late at work and ready to leave at 15.00 hrs. Worked there for almost a decade.,yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_1_1_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"Um, what? How exactly are they making it easier to ""do their magic""? I.e., what SPECIFIC things have they done.",no,1,1,1,1,1,"

",,,
29425530,source1_29425530_1_1,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"The Belgian government likely prevented any further investigation or follow-up. The previous canadian government was implementing policies to ensure security. ( Deportation of terrorists, C51 etc). The current government panders to big islam and is making it much easier for them to do their magic",yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_1_2,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"It is well documented, believe it or not.",no,1,1,1,1,1,"

",,,
29425530,source1_29425530_1,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"I cannot believe that one of the suicide bombers was deported back to Belgium, and they did no follow up, and he gave them the finger by committing an act of terror. Glad I don't live in Belgium.",no,0.6597,"1
2","0.6609
0.3391",1,1,"

",,,
29425530,source1_29425530_2_0_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,Necessary for whom?,no,1,1,1,1,1,"

",,,
29425530,source1_29425530_2_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,It has everything to do with necessary immigration handled badly.,no,0.6498,1,1,1,1,"

",,,
29425530,source1_29425530_2,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"So this has nothing to do with stupid immigration policies, corrupt politicians, culture of political correctness or Islam.",no,1,"3
2","0.3502
0.3423",1,1,"

",,,
29425530,source1_29425530_3_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,They have also attacked in the US several times and tried in Canada. They have also (mostly) attacked in Muslim countries against fellow Muslims. We need to stop trying to blame socio economic factors. These certainly contribute to the problem but are not the source. The use/misuse of the Islamic religion is the source. The socio economic climate in which the recruits live may make them more susceptible to recruitment. Bu then the poor and disenfranchised everywhere would be blowing themselves and others up.,yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_3_1,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,Become a Caliphate.,no,1,"1
2","0.6559
0.3441",1,1,"

",,,
29425530,source1_29425530_4_0_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"There are small accommodations made daily in your town by the civic officials without the media reporting it. E.G. in my town recently they put in glass blocks in a swimming pool area because Muslims didn't want women to be visible from a certain vantage point. One bigger example: remember McGuinty rebuffed an attempt at limited sharia in domestic cases? This is going on every day in small ways in all our communities and it's in the interests of the bureaucrats, i.e. to not make waves that might threaten their positions or pensions, to go along with these request.",yes,1,"1
2","0.6559
0.3441",1,1,"

",,,
29425530,source1_29425530_4_0_1,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"@Informed Albertan - I went to your National Post comment, ""Dedicated prayer rooms at odds with secular schools"" (2011) and I would like to respond: First, this is an article about Ontario provincial policies. The use of ""Canada"" makes it seem the action is federal but it is provincial; Second, I agree with an excerpt from the article: ""Barbara Kay in Montreal: I find it hutzpadik in the extreme for any religious group to ask for a designated space to pray in a secular institution."" I have already experienced the stripping of religious artifacts in classrooms years ago, when I lived in Ontario. Although my early years were spent starting the day with the Christian ""Lord's Prayer"" and celebrating ""Christmas,"" schools I later attended ceased any connection with any religion. Out of respect for the growing diversity of religions emerging in Ontario, only a photograph of the Queen was hung on the walls; no crosses, Bibles, genuflecting, crossing oneself or religious songs remained in the classroom. Why should Islam be excepted and treated differently than Christianity? If religion is left at home, a great deal of social conflict will be avoided.",yes,1,1,1,1,1,"

",,,
29425530,source1_29425530_4_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,Care to give us the facts to back up this statement?,no,1,1,1,1,1,"

",,,
29425530,source1_29425530_5_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"Yes, actually. An increasing number - Chinese and Arabic being the most common situations I've seen in Toronto.",no,1,"2
1","0.3419
0.3332",1,1,"

",,,
29425530,source1_29425530_5_1,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,Plenty. Ever been to Vancouver? There are condo boards that refuse to speak English to their homeowners in Vancouver.,no,1,"2
1","0.3419
0.3332",1,1,"

",,,
29425530,source1_29425530_5_2,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,"You mean Little Italy, Portugal, Kensington Market. The Irish Ghetto of Cabbagetown. Finnish in Thunder Bay. The Finnish even have a city named after themselves New Finland, SK or Uusi Suomi, SK. Ukrainians in parts of AB and SK. The English are in West Island Montreal. How dare they indeed. Maybe it is more complicated. Is Markham Chinese, yes, but I also see lots of South Asians, Filipinos, etc also. Looks like a richer version of Scarborough. Brampton, lots of South Asians but lots of Blacks and others also . We bring in mostly non-white immigrants. Wherever we build houses and condos, there will be more of them there. White people in the Beaches are not exactly moving out with immigrants replacing them. The diversity is fairly well spread out and mixed, in Brussels, it's different. I was there in 2014. The quality of immigrants is also different. U of T, Waterloo, York, Ryerson, etc looks a lot more diverse than Toronto. Universite de Bruxelle does not look like Brussels. Big difference.",yes,1,"1
3","0.6751
0.3249",1,1,"

",,,
